Feature,Family,ConsensusRank,ConsensusScore,BaseConsensusScore,GroupedStabilityFreq,GroupedPermutation,GWO_CandidateFreq,FamilyPriority,Methods_Selected_TopK,MeanRank,MI,MI_Rank,L1AbsCoef,L1AbsCoef_Rank,RFImportance,RFImportance_Rank,ExtraTreesImportance,ExtraTreesImportance_Rank,XGBImportance,XGBImportance_Rank,UnivariateSignal,UnivariateSignal_Rank
VEH_第一轴左侧轮胎生产星期_TIREWE1L_40-40,other,1752,0.2595017256255393,0.5550043140638482,0.0,0.0,0.0,0.25,0,1032.5,0.0,1389.0,0.051639976390295446,405.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.06730540197531809,933.0
VEH_第一轴右侧轮胎生产星期_TIREWE1RL_46-46,other,1753,0.25947296519988494,0.5549324129997124,0.0,0.0,0.0,0.25,0,1032.6666666666667,0.009734968012675926,544.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.04419819917344159,1492.0
VEH_第二轴左侧轮胎生产星期_TIREWE2L_30-30,other,1754,0.25947296519988494,0.5549324129997124,0.0,0.0,0.0,0.25,0,1032.6666666666667,0.00922720436830482,581.0,0.0,692.0,7.820501711495892e-06,1434.0,6.668354903386184e-05,1079.0,0.0,252.0,0.010752299787803605,2158.0
VEH_直流充电时间_DCTIME_0.62,other,1755,0.259185360943342,0.554213402358355,0.0,0.0,0.0,0.25,0,1034.3333333333333,0.0,1389.0,0.05014849460975184,416.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.06730540197531809,933.0
VEH_第一轴左侧轮胎胎压_TIREPR1L_30-30,other,1756,0.259185360943342,0.5542134023583549,0.0,0.0,0.0,0.25,0,1034.3333333333333,0.0,1389.0,0.0,692.0,1.1183212676786737e-05,1371.0,2.3971350760150432e-05,1289.0,0.0,252.0,0.0487225622936677,1213.0
VEH_发动机安装位置_MOTORL_4-发动机后置,other,1757,0.25915660051768763,0.5541415012942191,0.0,0.0,0.0,0.25,0,1034.5,0.00043102224578928094,1349.0,0.0019703460408818517,681.0,6.880372414358871e-06,1450.0,2.3552673157592166e-05,1293.0,0.0,252.0,0.048722562293667705,1182.0
ARU事故原因3_URSWIS3_52-刹车缺陷,other,1758,0.2591278400920334,0.5540696002300834,0.0,0.0,0.0,0.25,0,1034.6666666666667,0.005317876193518423,909.0,0.02035708830352478,574.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.04756514941544941,1257.0
VEH_第二轴右侧轮胎生产星期_TIREWE2RL_14-14,other,1759,0.2590990796663791,0.5539976991659477,0.0,0.0,0.0,0.25,0,1034.8333333333333,0.0,1389.0,0.0,692.0,1.5644932071501339e-06,1550.0,1.0740260036329672e-05,1447.0,0.0,252.0,0.07656747046749167,879.0
VEH_第一轴右侧轮胎生产星期_TIREWE1RL_7-7,other,1760,0.25895527753810754,0.5536381938452689,0.0,0.0,0.0,0.25,0,1035.6666666666667,0.0019107683171557532,1201.0,0.0,692.0,7.964542802725472e-06,1430.0,2.2786313632542683e-06,1578.0,0.0,252.0,0.06256577026961611,1061.0
估计事发前的速度_VSCHAETZ_58,other,1761,0.25889775668679904,0.5534943917169975,0.0,0.0,0.0,0.25,0,1036.0,0.0,1389.0,0.1218935334403717,177.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.048722562293667705,1182.0
VEH_第一轴左侧轮胎生产星期_TIREWE1L_1-1,other,1762,0.258897756686799,0.5534943917169974,0.0,0.0,0.0,0.25,0,1036.0,0.0065893968435064565,799.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.04756514941544941,1257.0
VEH_第一轴左侧轮胎尺寸-轮辋直径_TIRESIH1L_17-R20,other,1763,0.25869643370721884,0.5529910842680471,0.0,0.0,0.0,0.25,0,1037.1666666666667,0.002017500305777853,1193.0,0.0,692.0,0.0,1576.0,1.051251347842238e-05,1449.0,0.0,252.0,0.06256577026961611,1061.0
VEH_前照灯清洗系统_SWPUTZ1_0-不适用,other,1764,0.25849511072763875,0.5524877768190969,0.0,0.0,0.0,0.25,0,1038.3333333333333,0.0,1389.0,0.0,692.0,6.535502039145385e-05,959.0,6.992310035058732e-05,1069.0,0.0,252.0,0.030960277476630983,1869.0
身体残疾或其他特殊情况_UNVERMOG_9-未知,other,1765,0.2584375898763302,0.5523439746908255,0.0,0.0,0.0,0.25,0,1038.6666666666667,0.0,1389.0,0.0,692.0,1.793893050668152e-05,1273.0,4.990222217120128e-05,1149.0,0.0,252.0,0.04499603516590264,1477.0
VEH_第二轴右侧轮胎胎面状态_TIREDA2R_3-单侧磨损,other,1766,0.2584375898763302,0.5523439746908255,0.0,0.0,0.0,0.25,0,1038.6666666666667,0.010674757388548173,466.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
道路材料_STRDECK_7-排水水泥_开放毛孔,other,1767,0.258322548173713,0.5520563704342825,0.0,0.0,0.0,0.25,0,1039.3333333333333,0.0,1389.0,0.0,692.0,0.0,1576.0,5.694448191168781e-06,1521.0,0.0,252.0,0.08247871578835826,806.0
VEH_第二轴左侧轮胎纹深_TIREDE2L_2-2,other,1768,0.258322548173713,0.5520563704342825,0.0,0.0,0.0,0.25,0,1039.3333333333333,0.0038971224592025955,1032.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.06278635529855806,1044.0
衣着厚度_BEKLST_9-未知,other,1769,0.2583225481737129,0.5520563704342824,0.0,0.0,0.0,0.25,0,1039.3333333333333,0.0,1389.0,0.0,692.0,8.012739762101123e-05,894.0,0.00012951769972880823,884.0,0.0,252.0,0.015221689244234993,2125.0
VEH_第一轴右侧轮胎胎压_TIREPR1R_36-36,other,1770,0.2582650273224044,0.551912568306011,0.0,0.0,0.0,0.25,0,1039.6666666666667,0.010593565864096988,472.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
VEH_电动汽车提示音系统_AVAS_9-未知,other,1771,0.2580924647684786,0.5514811619211964,0.0,0.0,0.0,0.25,0,1040.6666666666667,0.0,1389.0,0.0,692.0,1.8041542194759165e-05,1272.0,9.495215879261666e-06,1469.0,0.0,252.0,0.04896968535072781,1170.0
ARU事故原因1_URSWIS1_22-其他超车错误_侧向间距不足，在人行横道超车见38、39条,other,1772,0.2579486626402071,0.5511216566005177,0.0,0.0,0.0,0.25,0,1041.5,0.01045339996246697,483.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
VEH_第一轴右侧轮胎尺寸-轮辋直径_TIRESIH1R_5-R14,other,1773,0.2579486626402071,0.5511216566005177,0.0,0.0,0.0,0.25,0,1041.5,0.0,1389.0,0.0,692.0,3.988160588798428e-05,1099.0,0.00011142008244254299,927.0,0.0,252.0,0.028720967171180046,1890.0
估计事发前的速度_VSCHAETZ_10.35,other,1774,0.2579291055507622,0.5110727638769055,0.06666666666666667,0.0,0.0,0.25,0,1134.3333333333333,0.0,1389.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.04756514941544941,1257.0
估计事发前的速度_VSCHAETZ_23.11,other,1775,0.2579291055507622,0.5110727638769055,0.06666666666666667,0.0,0.0,0.25,0,1134.3333333333333,0.0,1389.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.04756514941544941,1257.0
估计事发前的速度_VSCHAETZ_34,other,1776,0.2577761000862813,0.5506902502157033,0.0,0.0,0.0,0.25,0,1042.5,0.0,1389.0,0.03980866351155903,465.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.06730540197531809,933.0
车辆所有权来源_BESITZ_5-从朋友/熟人借得,other,1777,0.2577565429968363,0.5106413574920908,0.06666666666666667,0.0,0.0,0.25,0,1135.3333333333333,0.0,1389.0,0.14965685798004905,123.0,8.668323026475864e-06,1414.0,3.5332568172327003e-06,1550.0,0.0,252.0,0.016996130540856563,2084.0
VEH_第二轴左侧轮胎胎面状态_TIREDA2L_5-中间磨损,other,1778,0.25774733966062696,0.5506183491515674,0.0,0.0,0.0,0.25,0,1042.6666666666667,0.010893404573883325,452.0,0.0,692.0,8.701423598324295e-06,1413.0,4.660611891995582e-06,1536.0,0.0,252.0,0.025929171528244265,1911.0
交通灯的功能_LZAB_2-不正常,other,1779,0.25766105838366404,0.5504026459591601,0.0,0.0,0.0,0.25,0,1043.1666666666667,0.0,1389.0,0.0,692.0,3.7802603627543554e-05,1108.0,0.00013571112422457296,863.0,0.0,252.0,0.024054563598643174,1955.0
VEH_第一轴左侧轮胎生产星期_TIREWE1L_51-51,other,1780,0.2576035375323555,0.5502588438308887,0.0,0.0,0.0,0.25,0,1043.5,0.0,1389.0,0.0,692.0,0.0,1576.0,2.183271956920914e-05,1308.0,0.0,252.0,0.06278635529855806,1044.0
强光影响_BLEND_9-未知,other,1781,0.2575552200172563,0.5101380500431407,0.06666666666666667,0.0,0.0,0.25,0,1136.5,0.0,1389.0,0.03709149922042062,479.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.044198199173441595,1483.0
ARU事故原因3_URSWIS3_18-在不明交通环境下超车,other,1782,0.2575460166810469,0.5501150417026172,0.0,0.0,0.0,0.25,0,1043.8333333333333,0.004696981338079498,962.0,0.0200277986801217,576.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.04756514941544941,1257.0
VEH_动力电池容量_BATPOW_48.6,other,1783,0.2575460166810469,0.5501150417026172,0.0,0.0,0.0,0.25,0,1043.8333333333333,0.0,1389.0,0.03815911672602793,473.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.06730540197531809,933.0
VEH_发动机安装方式_MOTOREL_3-纵置,other,1784,0.2575460166810469,0.5501150417026172,0.0,0.0,0.0,0.25,0,1043.8333333333333,0.0,1389.0,0.0,692.0,6.361763088702364e-05,966.0,0.0001402023271267288,850.0,0.0,252.0,0.016459610767478282,2114.0
VEH_第一轴右侧轮胎纹深_TIREDE1R_9-9,other,1785,0.2575460166810469,0.5501150417026172,0.0,0.0,0.0,0.25,0,1043.8333333333333,0.0023837380625422178,1170.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.06730540197531809,933.0
视线障碍的类型_SICHTV_8-其他,other,1786,0.25751725625539257,0.5500431406384815,0.0,0.0,0.0,0.25,0,1044.0,0.0,1389.0,0.0,692.0,2.4856079429351496e-06,1528.0,0.0,1640.0,0.0,252.0,0.09076134267925569,763.0
VEH_新能源车辆电池包损坏情况_BATDAM_9-未知,other,1787,0.25751725625539257,0.5500431406384815,0.0,0.0,0.0,0.25,0,1044.0,0.0,1389.0,0.0,692.0,6.749617675371574e-05,945.0,6.50994516649528e-05,1086.0,0.0,252.0,0.026964332451320162,1900.0
ARU事故原因2_URSWIS2_94-其他物体造成的视线障碍,other,1788,0.2574884958297383,0.5499712395743458,0.0,0.0,0.0,0.25,0,1044.1666666666667,0.0073498599732240155,725.0,0.03970439699102179,466.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
VEH_智能刹车灯_BREMSLI1_1-存在，具体未知,other,1789,0.25746893874029336,0.5099223468507335,0.06666666666666667,0.0,0.0,0.25,0,1137.0,0.0,1389.0,0.0,692.0,7.819956077362166e-05,899.0,1.7717130703697868e-05,1356.0,0.0,252.0,0.00228742009939933,2234.0
事故前车辆要避让的对象_OBJAVOID_11-其他车辆,other,1790,0.2574309749784297,0.5498274374460742,0.0,0.0,0.0,0.25,0,1044.5,0.005888735122792754,866.0,0.069847800700496,327.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
VEH_充电接口位置_CHALOC_2-左侧前部,other,1791,0.2573251366120219,0.5095628415300547,0.06666666666666667,0.0,0.0,0.25,0,1137.8333333333333,0.0,1389.0,0.0,692.0,1.1367469328839636e-05,1368.0,3.692946791756602e-05,1215.0,0.0,252.0,0.025929171528244265,1911.0
VEH_第一轴左侧轮胎生产星期_TIREWE1L_18-18,other,1792,0.2573159332758125,0.5495398331895313,0.0,0.0,0.0,0.25,0,1045.1666666666667,0.0,1389.0,0.0,692.0,0.0,1576.0,2.266874956089051e-05,1301.0,0.0,252.0,0.06256577026961611,1061.0
VEH_第一轴左侧轮胎生产星期_TIREWE1L_8-8,other,1793,0.2572584124245039,0.5493960310612598,0.0,0.0,0.0,0.25,0,1045.5,0.0,1389.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.09529231478506467,724.0
VEH_第一轴右侧轮胎纹深_TIREDE1R_2-2,other,1794,0.25714337072188675,0.5491084268047168,0.0,0.0,0.0,0.25,0,1046.1666666666667,0.0,1389.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.09529231478506466,728.0
VEH_第二轴左侧轮胎胎压_TIREPR2L_6-6,other,1795,0.2571433707218867,0.5491084268047167,0.0,0.0,0.0,0.25,0,1046.1666666666667,0.007189000779137533,751.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
估计事发前的速度_VSCHAETZ_65.56,other,1796,0.25708584987057814,0.5489646246764454,0.0,0.0,0.0,0.25,0,1046.5,0.0058777669285867695,867.0,0.06691583515709225,338.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
VEH_第一轴右侧轮胎生产星期_TIREWE1RL_17-17,other,1797,0.25708584987057803,0.5489646246764451,0.0,0.0,0.0,0.25,0,1046.5,0.0,1389.0,0.13722569374984106,146.0,3.9927891713526877e-05,1098.0,2.147287496256176e-05,1310.0,0.0,252.0,0.016996130540856563,2084.0
水膜的影响_AQUAPL_1-是,other,1798,0.25705708944492384,0.5488927236123096,0.0,0.0,0.0,0.25,0,1046.6666666666667,0.0,1389.0,0.0,692.0,8.015816017612221e-06,1428.0,0.0,1640.0,0.0,252.0,0.07656747046749167,879.0
VEH_第一轴左侧轮胎生产星期_TIREWE1L_31-31,other,1799,0.2570570894449238,0.5488927236123095,0.0,0.0,0.0,0.25,0,1046.6666666666667,0.0,1389.0,0.0,692.0,4.401898793670101e-06,1485.0,0.0,1640.0,0.0,252.0,0.08247871578835825,822.0
VEH_第二轴右侧轮胎尺寸-宽度_TIRESIW2R_1115-295,other,1800,0.25702832901926953,0.5488208225481738,0.0,0.0,0.0,0.25,0,1046.8333333333333,0.007146592758435766,755.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
VEH_车尾灯_RLIART1_9-未知,other,1801,0.25697080816796086,0.5486770204199022,0.0,0.0,0.0,0.25,0,1047.1666666666667,0.0072935317114957154,731.0,0.0,692.0,0.0,1576.0,4.368448856404907e-05,1178.0,0.0,252.0,0.031771683050652075,1854.0
VEH_第一轴左侧轮胎尺寸-轮辋直径_TIRESIH1L_5-R14,other,1802,0.256884526890998,0.548461317227495,0.0,0.0,0.0,0.25,0,1047.6666666666667,0.003644364007142631,1055.0,0.0,692.0,2.7665609748519213e-05,1190.0,3.888408927128654e-05,1207.0,0.0,252.0,0.028720967171180046,1890.0
VEH_第一轴右侧轮胎胎面状态_TIREDA1R_5-中间磨损,other,1803,0.2567982456140351,0.5482456140350878,0.0,0.0,0.0,0.25,0,1048.1666666666667,0.009951443620411782,523.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
VEH_第二轴左侧轮胎尺寸-宽度_TIRESIW2L_1111-255,other,1804,0.2567982456140351,0.5482456140350878,0.0,0.0,0.0,0.25,0,1048.1666666666667,0.0,1389.0,0.0,692.0,1.8326047126492067e-05,1263.0,9.391504352484482e-20,1632.0,0.0,252.0,0.06256577026961611,1061.0
VEH_直流最大充电电压_DCCHV_296,other,1805,0.2567119643370722,0.5480299108426806,0.0,0.0,0.0,0.25,0,1048.6666666666667,0.005852889125956828,875.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.04756514941544941,1257.0
VEH_第一轴右侧轮胎胎压_TIREPR1R_999-未知,other,1806,0.2566832039114179,0.5479580097785448,0.0,0.0,0.0,0.25,0,1048.8333333333333,0.0,1389.0,0.0,692.0,7.558249466618355e-05,916.0,0.00012028966268905658,907.0,0.0,252.0,0.013765629828946274,2137.0
估计事发前的速度_VSCHAETZ_56,other,1807,0.25662568306010936,0.5478142076502733,0.0,0.0,0.0,0.25,0,1049.1666666666667,0.0,1389.0,0.0,692.0,0.0,1576.0,4.529397427820317e-05,1173.0,0.0,252.0,0.0487225622936677,1213.0
VEH_右侧遮阳板_SBLENDR1_9-未知,other,1808,0.25662568306010936,0.5478142076502733,0.0,0.0,0.0,0.25,0,1049.1666666666667,0.00577087043324509,878.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.04756514941544941,1257.0
道路表面污染_SCHMUTZ_1-是，具体未知,other,1809,0.2565681622088007,0.5476704055220017,0.0,0.0,0.0,0.25,0,1049.5,0.0050389215231358975,927.0,0.026597653481198236,536.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
VEH_车辆类型_FZART_9-跑车,other,1810,0.2565681622088007,0.5476704055220017,0.0,0.0,0.0,0.25,0,1049.5,0.0030425273657268548,1117.0,0.06196252516653951,350.0,2.331013187353819e-05,1226.0,4.067306532887793e-05,1194.0,0.0,252.0,0.010752299787803605,2158.0
事故现场周边的公交车站_BUSH_1-有，具体未知,other,1811,0.2563668392292206,0.5471670980730515,0.0,0.0,0.0,0.25,0,1050.6666666666667,0.0,1389.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.0907613426792557,755.0
估计事发前的速度_VSCHAETZ_43.2,other,1812,0.256309318377912,0.5470232959447799,0.0,0.0,0.0,0.25,0,1051.0,0.0,1389.0,0.11595996784575652,192.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.04756514941544941,1257.0
VEH_第二轴左侧轮胎生产星期_TIREWE2L_37-37,other,1813,0.2562517975266034,0.5468794938165085,0.0,0.0,0.0,0.25,0,1051.3333333333333,0.0025492612455408903,1156.0,0.0,692.0,9.112478379191947e-06,1407.0,3.528675790500157e-05,1223.0,0.0,252.0,0.036704197785665554,1578.0
估计事发前的速度_VSCHAETZ_39,other,1814,0.25614595916019556,0.506614897900489,0.06666666666666667,0.0,0.0,0.25,0,1144.6666666666667,0.0,1389.0,0.18873028758675525,78.0,0.0,1576.0,7.950828730144662e-06,1489.0,0.0,252.0,0.016996130540856563,2084.0
VEH_直流最大充电电压_DCCHV_371,other,1815,0.2560792349726776,0.546448087431694,0.0,0.0,0.0,0.25,0,1052.3333333333333,0.0006495424562498187,1324.0,0.01766439107429463,589.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.06730540197531809,933.0
VEH_第二轴右侧轮胎生产星期_TIREWE2RL_7-7,other,1816,0.25605047454702334,0.5463761863675584,0.0,0.0,0.0,0.25,0,1052.5,0.0008494307168138704,1306.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.07784049644897645,849.0
VEH_第一轴左侧轮胎纹深_TIREDE1L_999-未知,other,1817,0.25599295369571473,0.5462323842392868,0.0,0.0,0.0,0.25,0,1052.8333333333333,0.01774157208976379,166.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.018326008632303943,1991.0
VEH_车辆内部噪声_AKUSTIK1_5-高噪音水平,other,1818,0.2558203911417889,0.5458009778544722,0.0,0.0,0.0,0.25,0,1053.8333333333333,0.014164368704926211,278.0,0.0,692.0,3.5232294633125783e-06,1502.0,1.4715847392185703e-06,1608.0,0.0,252.0,0.018326008632303943,1991.0
先期疾病3_VORKR3_43-生理机能退化,other,1819,0.255734109864826,0.545585274662065,0.0,0.0,0.0,0.25,0,1054.3333333333333,0.0065673153843734955,800.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
VEH_第一轴右侧轮胎尺寸-宽度_TIRESIW1R_1003-175,other,1820,0.2556190681622088,0.545297670405522,0.0,0.0,0.0,0.25,0,1055.0,0.002559481742209657,1155.0,0.0,692.0,2.684080023162649e-05,1196.0,6.41078903184048e-05,1091.0,0.0,252.0,0.025517435220808744,1944.0
VEH_自动停车系统_AUEINP1_9-未知,other,1821,0.25550402645959164,0.5450100661489791,0.0,0.0,0.0,0.25,0,1055.6666666666667,0.0,1389.0,0.0,692.0,0.0,1576.0,7.862903875471154e-06,1492.0,0.0,252.0,0.06730540197531809,933.0
VEH_第一轴右侧轮胎生产年份_TIREYE1R_2024-2024,other,1822,0.25544650560828297,0.5448662640207075,0.0,0.0,0.0,0.25,0,1056.0,0.0043124487235848274,996.0,0.0,692.0,3.392981701052382e-05,1134.0,2.47104479510106e-05,1282.0,0.0,252.0,0.019038207930337975,1980.0
事故现场周边的公交车站_BUSH_4-有防护栏的道路边界,other,1823,0.2554177451826287,0.5447943629565718,0.0,0.0,0.0,0.25,0,1056.1666666666667,0.0,1389.0,0.0,692.0,0.0,1576.0,2.211615062188093e-06,1579.0,0.0,252.0,0.07784049644897645,849.0
估计事发前的速度_VSCHAETZ_21,other,1824,0.2553981880931837,0.5047454702329593,0.06666666666666667,0.0,0.0,0.25,1,1149.0,0.0,1389.0,0.23415556159481418,46.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.018326008632303943,1991.0
VEH_前照灯污染_SWSCHM1_8-其他,other,1825,0.25538898475697447,0.5447224618924361,0.0,0.0,0.0,0.25,0,1056.3333333333333,0.006438180283860007,812.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
VEH_CLTC续航里程_MILEAGE2,other,1826,0.2553602243313201,0.5446505608283002,0.0,0.0,0.0,0.25,0,1056.5,0.0,1389.0,0.0,692.0,6.073560311074832e-05,989.0,0.00012826643738551632,887.0,0.0,252.0,0.01503397386188305,2130.0
先期疾病1_VORKR1_8-其他,other,1827,0.2553314639056658,0.5445786597641645,0.0,0.0,0.0,0.25,0,1056.6666666666667,0.002370380588432308,1172.0,0.0,692.0,9.626402199064925e-05,819.0,3.833198242430655e-05,1208.0,0.0,252.0,0.007600214605400778,2197.0
VEH_第二轴左侧轮胎生产年份_TIREYE2L_2015-2015,other,1828,0.2549863387978142,0.5437158469945355,0.0,0.0,0.0,0.25,0,1058.6666666666667,0.003248150933025329,1094.0,0.0,692.0,5.596989116937476e-05,1014.0,1.0747613543233882e-05,1446.0,0.0,252.0,0.031771683050652075,1854.0
VEH_第二轴右侧轮胎生产星期_TIREWE2RL_52-52,other,1829,0.25495757837215993,0.5436439459303998,0.0,0.0,0.0,0.25,0,1058.8333333333333,0.0,1389.0,0.0,692.0,2.3230490756349203e-05,1227.0,1.817537170220244e-05,1346.0,0.0,252.0,0.04617118577280187,1447.0
VEH_是否平均载荷物_LOADDIST_9-未知,other,1830,0.2549000575208514,0.5435001438021284,0.0,0.0,0.0,0.25,0,1059.1666666666667,0.0,1389.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.08247871578835826,806.0
VEH_第一轴左侧轮胎尺寸-轮辋直径_TIRESIH1L_19-R21,other,1831,0.2549000575208514,0.5435001438021284,0.0,0.0,0.0,0.25,0,1059.1666666666667,0.0,1389.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.08247871578835826,806.0
估计事发前的速度_VSCHAETZ_41,other,1832,0.25488050043140636,0.503451251078516,0.06666666666666667,0.0,0.0,0.25,0,1152.0,0.0,1389.0,0.20277678852944317,64.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.018326008632303943,1991.0
VEH_第二轴右侧轮胎胎压_TIREPR2R_29-29,other,1833,0.2548425366695427,0.5433563416738568,0.0,0.0,0.0,0.25,0,1059.5,0.0,1389.0,0.0,692.0,3.6261118555595663e-06,1499.0,8.252927969179446e-06,1481.0,0.0,252.0,0.06278635529855806,1044.0
估计事发前的速度_VSCHAETZ_40.5,other,1834,0.2547942191544435,0.5032355478861088,0.06666666666666667,0.0,0.0,0.25,0,1152.5,0.0,1389.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
VEH_第二轴右侧轮胎胎压_TIREPR2R_11-11,other,1835,0.25478501581823415,0.5432125395455853,0.0,0.0,0.0,0.25,0,1059.8333333333333,0.006272892660827756,833.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
VEH_第一轴左侧轮胎生产星期_TIREWE1L_34-34,other,1836,0.25475625539257984,0.5431406384814496,0.0,0.0,0.0,0.25,0,1060.0,0.0098734567018548,528.0,0.0,692.0,1.3349684761056631e-05,1337.0,0.0,1640.0,0.0,252.0,0.025929171528244265,1911.0
VEH_共享车辆_VEHSHARE_1-是,other,1837,0.2544111302847282,0.5422778257118206,0.0,0.0,0.0,0.25,0,1062.0,0.004497422667306905,977.0,0.07201141758585206,321.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
VEH_第一轴左侧轮胎生产星期_TIREWE1L_36-36,other,1838,0.2543823698590739,0.5422059246476848,0.0,0.0,0.0,0.25,0,1062.1666666666667,0.007055352698364992,764.0,0.0,692.0,6.989973985662062e-06,1448.0,2.1892385481613565e-05,1306.0,0.0,252.0,0.025929171528244265,1911.0
先期疾病2_VORKR2_10-脑部疾病，具体未知,other,1839,0.25420980730514814,0.5417745182628704,0.0,0.0,0.0,0.25,0,1063.1666666666667,0.005993874486214246,853.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
VEH_第一轴右侧轮胎生产星期_TIREWE1RL_13-13,other,1840,0.25420980730514814,0.5417745182628704,0.0,0.0,0.0,0.25,0,1063.1666666666667,0.0,1389.0,0.0,692.0,0.0,1576.0,1.3220601639187989e-05,1409.0,0.0,252.0,0.06256577026961611,1061.0
道路表面_STRZB1_8-其他,other,1841,0.25418104687949383,0.5417026171987346,0.0,0.0,0.0,0.25,0,1063.3333333333333,0.0,1389.0,0.0,692.0,0.0,1576.0,2.818432888285473e-05,1258.0,0.0,252.0,0.0487225622936677,1213.0
VEH_交流充电时间_ACTIME_6,other,1842,0.25395096347425944,0.5411274086856486,0.0,0.0,0.0,0.25,0,1064.6666666666667,0.0009407701636723331,1295.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.06730540197531809,933.0
交通灯设置位置_LZAU_1-交通灯，具体未知,other,1843,0.2538934426229508,0.5409836065573771,0.0,0.0,0.0,0.25,0,1065.0,0.001030670086248131,1288.0,0.0,692.0,0.0,1576.0,1.6300255468118942e-05,1369.0,0.0,252.0,0.0487225622936677,1213.0
VEH_第二轴左侧轮胎胎压_TIREPR2L_22-22,other,1844,0.2538071613459879,0.5407679033649698,0.0,0.0,0.0,0.25,0,1065.5,0.0,1389.0,0.0,692.0,6.631658438983361e-05,950.0,0.00012220581129325085,900.0,0.0,252.0,0.005673591563491376,2210.0
是否需要眼镜_BRILLE_3-近视眼镜,other,1845,0.25369211964337074,0.5404802991084269,0.0,0.0,0.0,0.25,0,1066.1666666666667,0.009279284908641383,578.0,0.0,692.0,1.429106838482871e-05,1324.0,0.0,1640.0,0.0,252.0,0.025929171528244265,1911.0
VEH_第一轴左侧轮胎生产星期_TIREWE1L_21-21,other,1846,0.2536345987920622,0.5403364969801554,0.0,0.0,0.0,0.25,0,1066.5,0.0,1389.0,0.0,692.0,2.6709840533150285e-06,1522.0,8.179786791174298e-06,1483.0,0.0,252.0,0.06256577026961611,1061.0
VEH_第一轴左侧轮胎生产星期_TIREWE1L_52-52,other,1847,0.25349079666379065,0.5399769916594767,0.0,0.0,0.0,0.25,0,1067.3333333333333,0.0,1389.0,0.0,692.0,1.8919125030062014e-05,1260.0,1.6692617720884334e-05,1364.0,0.0,252.0,0.04617118577280187,1447.0
