Feature,Family,MI,L1AbsCoef,RFImportance,ExtraTreesImportance,XGBImportance,UnivariateSignal,MI_N,MI_Rank,MI_RankScore,MI_TopK,L1AbsCoef_N,L1AbsCoef_Rank,L1AbsCoef_RankScore,L1AbsCoef_TopK,RFImportance_N,RFImportance_Rank,RFImportance_RankScore,RFImportance_TopK,ExtraTreesImportance_N,ExtraTreesImportance_Rank,ExtraTreesImportance_RankScore,ExtraTreesImportance_TopK,XGBImportance_N,XGBImportance_Rank,XGBImportance_RankScore,XGBImportance_TopK,UnivariateSignal_N,UnivariateSignal_Rank,UnivariateSignal_RankScore,UnivariateSignal_TopK,MethodVotes_TopK,MeanRank,BaseConsensusScore,GroupedStabilityFreq,GroupedPermutation,GroupedPermutation_N,GWO_CandidateFreq,FamilyPriority,ConsensusScore,Methods_Selected_TopK,ConsensusRank,Missing_Category_Type,Semantic_Group,Source_Group
血液中酒精浓度_BLUTALK1,other,0.013271277649612667,0.0,4.7680518101580685e-05,4.343192526388538e-05,0.0,0.14949158801184634,0.35237087023754593,313.0,0.8654012079378774,0,0.0,692.0,0.7018981880931838,0,0.001702607011762653,1057.0,0.544434857635893,0,0.003448697379801032,1180.0,0.4913718723037101,0,0.0,252.0,0.8917169974115617,0,0.3495821320625894,535.0,0.7696289905090595,0,0,671.5,0.710742018981881,0.0,0.0,0.0,0.0,0.25,0.3217968075927524,0,999,not_missing_category,other_unique:血液中酒精浓度_BLUTALK1,血液中酒精浓度_BLUTALK1
事故类型_UTYP_248-右转车辆与对向直行车辆,crash_type,0.0,0.07641892729546175,0.0,0.0,0.0,0.0487225622936677,0.0,1389.0,0.4012079378774806,0,0.12232179215085481,306.0,0.868421052631579,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.11393642567247966,1213.0,0.4771354616048318,0,0,1062.6666666666667,0.5419902214552776,0.0,0.0,0.0,0.0,0.7,0.32179608858211106,0,1000,not_missing_category,crash_configuration_type,事故类型_UTYP
事故类型_UTYP_304-路口，在辅道上具有等待义务的右转弯车辆（A）与左侧直行车辆,crash_type,0.0,0.013269609724132431,5.2280298203869205e-05,3.2093185798717326e-05,0.0,0.03340810283637644,0.0,1389.0,0.4012079378774806,0,0.021240319643883343,620.0,0.7329594477998275,0,0.0018668589571387067,1037.0,0.5530629853321829,0,0.0025483485961313524,1239.0,0.4659188955996549,0,0.0,252.0,0.8917169974115617,0,0.0781239665256699,1839.0,0.2070750647109577,0,0,1062.6666666666667,0.5419902214552775,0.0,0.0,0.0,0.0,0.7,0.321796088582111,0,1001,not_missing_category,crash_configuration_type,事故类型_UTYP
行驶车辆所在车道_FSTREIF_26-使用左转车道直行或右转,lane,0.0,0.07146502725962363,0.0,0.0,0.0,0.04419819917344159,0.0,1389.0,0.4012079378774806,0,0.11439221302738695,323.0,0.8610871440897325,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.10335632195675315,1492.0,0.35677308024158755,0,0,1112.0,0.5207075064710958,0.06666666666666667,0.0,0.0,0.0,0.65,0.3217830025884383,0,1002,not_missing_category,other_unique:行驶车辆所在车道_FSTREIF,行驶车辆所在车道_FSTREIF
VEH_第二轴左侧轮胎尺寸-高宽比_TIRESIR2L_MISSING_OR_UNKNOWN,other,0.0169727271347202,0.0,2.3843571111695715e-05,0.0,0.0,0.3292359465660748,0.4506494995182561,183.0,0.9214840379637619,0,0.0,692.0,0.7018981880931838,0,0.0008514217751104666,1221.0,0.47368421052631576,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,673.1666666666666,0.7100230083405235,0.0,0.0,0.0,0.0,0.25,0.32150920333620936,1,1003,pure_missing_unknown,unknown_missing_category,VEH_第二轴左侧轮胎尺寸-高宽比_TIRESIR2L_MISSING_OR
事故类型_UTYP_283-转弯，按交通灯指示左转弯车辆与在自行车道的自行车（A有优先权）,lane,0.0,0.0061963943770906756,3.199996243126268e-05,4.149802445435511e-05,0.0,0.04419819917344159,0.0,1389.0,0.4012079378774806,0,0.00991840754514521,661.0,0.7152717860224331,0,0.0011426755115272772,1151.0,0.5038826574633305,0,0.003295136638155348,1190.0,0.4870578084555651,0,0.0,252.0,0.8917169974115617,0,0.10335632195675315,1492.0,0.35677308024158755,0,0,1022.5,0.5593183779119931,0.0,0.0,0.0,0.0,0.65,0.3212273511647973,0,1004,not_missing_category,crash_configuration_type,事故类型_UTYP
驾驶证种类_LICTYPE_0-不适用,other,0.0,0.0,0.0001054227479373322,0.00019336172044566552,0.006716685835272074,0.16984838157406734,0.0,1389.0,0.4012079378774806,0,0.0,692.0,0.7018981880931838,0,0.0037645041829240957,788.0,0.6604831751509922,0,0.015353822208044822,667.0,0.7126833477135461,0,0.27055517936694023,24.0,0.9900776531492667,1,0.39718595639868043,489.0,0.7894736842105263,0,1,674.8333333333334,0.7093039976991659,0.0,0.0,0.0,0.0,0.25,0.32122159907966635,1,1005,pure_missing_unknown,unknown_missing_category,驾驶证种类_LICTYPE
VEH_车辆内部噪声_AKUSTIK1_9-未知,other,0.001349551861206777,0.0,0.00013459451595548882,0.000272117207125618,0.0,0.12336118803044005,0.03583247795120999,1255.0,0.45901639344262296,0,0.0,692.0,0.7018981880931838,0,0.004806188685332647,695.0,0.7006039689387403,0,0.02160737507055059,550.0,0.7631578947368421,0,0.0,252.0,0.8917169974115617,0,0.2884768815355539,605.0,0.7394305435720449,0,0,674.8333333333334,0.7093039976991659,0.0,0.0,0.0,0.0,0.25,0.32122159907966635,0,1006,pure_missing_unknown,unknown_missing_category,VEH_车辆内部噪声_AKUSTIK1
事故类型_UTYP_335-路口，从匝道或辅路并入主道且具有等待义务的车辆（A）与对向超车直行车辆,crash_type,0.005929929969417991,0.04005691000461374,0.0,0.0,0.0,0.034441829515914534,0.15744788398971565,860.0,0.6294219154443486,0,0.0641180554765631,464.0,0.8002588438308887,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.08054130907590269,1606.0,0.3075927523727351,0,0,1066.3333333333333,0.5404083980442911,0.0,0.0,0.0,0.0,0.7,0.32116335921771644,0,1007,not_missing_category,crash_configuration_type,事故类型_UTYP
VEH_第二轴右侧轮胎尺寸-轮辋直径_TIRESIH2R_11-R17,other,0.0023739882190518813,0.0,0.00011127233695457439,0.00017243270630794017,0.0,0.1845093926727545,0.0630326873392938,1171.0,0.49525452976704054,0,0.0,692.0,0.7018981880931838,0,0.003973385119483302,772.0,0.6673856773080241,0,0.013691960897958952,729.0,0.6859361518550474,0,0.0,252.0,0.8917169974115617,0,0.4314703438096042,438.0,0.8114754098360656,0,0,675.6666666666666,0.7089444923784871,0.0,0.0,0.0,0.0,0.25,0.3210777969513948,0,1008,not_missing_category,other_unique:VEH_第二轴右侧轮胎尺寸-轮辋直径_TIRESIH2R,VEH_第二轴右侧轮胎尺寸-轮辋直径_TIRESIH2R
VEH_制动力分配系统_EBD1_0-不适用,vehicle_state,0.012574445831379899,0.0,1.9098913389882903e-05,4.8135973658213285e-05,0.0,0.025929171528244265,0.3338690167850972,347.0,0.8507333908541846,0,0.0,692.0,0.7018981880931838,0,0.0006819964452857787,1259.0,0.457290767903365,0,0.0038222207562898366,1159.0,0.5004314063848145,0,0.0,252.0,0.8917169974115617,0,0.060634683101646644,1911.0,0.17601380500431407,0,0,936.6666666666666,0.596347425941904,0.0,0.0,0.0,0.0,0.55,0.32103897037676166,0,1009,pure_missing_unknown,unknown_missing_category,VEH_制动力分配系统_EBD1
VEH_第二轴左侧轮胎生产年份_TIREYE2L_2021-2021,other,0.007248225309736345,0.0,9.082394335553368e-05,7.727508149427446e-05,0.0,0.16721116424325264,0.19245045786108952,738.0,0.682053494391717,0,0.0,692.0,0.7018981880931838,0,0.003243200555489333,845.0,0.635893011216566,0,0.0061360017879477915,1033.0,0.5547886108714409,0,0.0,252.0,0.8917169974115617,0,0.391018893291788,496.0,0.7864538395168249,0,0,676.0,0.7088006902502157,0.0,0.0,0.0,0.0,0.25,0.32102027610008627,0,1010,not_missing_category,other_unique:VEH_第二轴左侧轮胎生产年份_TIREYE2L,VEH_第二轴左侧轮胎生产年份_TIREYE2L
VEH_智能前大灯控制_FLICHTASS1_9-未知,light,0.0,0.0,7.154125042078699e-20,1.6231179286313457e-05,0.0,0.025929171528244265,0.0,1389.0,0.4012079378774806,0,0.0,692.0,0.7018981880931838,0,2.554641590454146e-18,1574.0,0.321397756686799,0,0.0012888313178770286,1370.0,0.409404659188956,0,0.0,252.0,0.8917169974115617,0,0.060634683101646644,1911.0,0.17601380500431407,0,0,1198.0,0.4836065573770492,0.0,0.0,0.0,0.0,0.85,0.3209426229508197,0,1011,pure_missing_unknown,unknown_missing_category,VEH_智能前大灯控制_FLICHTASS1
VEH_是否平均载荷物_LOADDIST_0-不适用,other,0.005653029048902303,0.0,5.521644456727561e-05,0.00010696669755505984,0.0,0.3013546416033933,0.150095779625104,888.0,0.6173425366695428,0,0.0,692.0,0.7018981880931838,0,0.0019717047848465106,1017.0,0.5616911130284729,0,0.008493654548877422,938.0,0.5957722174288179,0,0.0,252.0,0.8917169974115617,0,0.7047098737778043,275.0,0.8817946505608283,0,0,677.0,0.7083692838654012,0.0,0.0,0.0,0.0,0.25,0.3208477135461605,0,1012,pure_missing_unknown,unknown_missing_category,VEH_是否平均载荷物_LOADDIST
VEH_发动机增压_TURBO_MISSING_OR_UNKNOWN,other,0.011741348288481834,0.0,5.3566789015412984e-05,0.0,0.0,0.3292359465660748,0.3117491189173648,404.0,0.8261432269197584,0,0.0,692.0,0.7018981880931838,0,0.0019127978093893506,1026.0,0.5578084555651424,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,677.5,0.7081535806729939,0.0,0.0,0.0,0.0,0.25,0.32076143226919757,1,1013,pure_missing_unknown,unknown_missing_category,VEH_发动机增压_TURBO_MISSING_OR
事故类型_UTYP_589-停泊车辆_-_未指定是否是581_-_584,crash_type,0.0036615664861066044,0.07827956346805554,0.0,0.0,0.0,0.034441829515914534,0.09721968021516554,1054.0,0.5457290767903364,0,0.1253000641474299,294.0,0.8735979292493529,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.08054130907590269,1606.0,0.3075927523727351,0,0,1070.3333333333333,0.538682772505033,0.0,0.0,0.0,0.0,0.7,0.3204731090020132,0,1014,not_missing_category,crash_configuration_type,事故类型_UTYP
VEH_第二轴左侧轮胎尺寸-宽度_TIRESIW2L_1008-225,other,0.0008619306673551819,0.0,0.00023828375494092753,0.0005567978812702596,0.0,0.0649096616337381,0.022885457403510688,1305.0,0.4374460742018982,0,0.0,692.0,0.7018981880931838,0,0.008508791600947542,468.0,0.7985332182916307,0,0.04421234800319162,343.0,0.8524590163934426,0,0.0,252.0,0.8917169974115617,0,0.15178953014791224,1018.0,0.5612597066436583,0,0,679.6666666666666,0.7072188668392291,0.0,0.0,0.0,0.0,0.25,0.32038754673569164,0,1015,not_missing_category,other_unique:VEH_第二轴左侧轮胎尺寸-宽度_TIRESIW2L,VEH_第二轴左侧轮胎尺寸-宽度_TIRESIW2L
事故类型_UTYP_773-其他_-_车辆突然损坏_-_制动器,crash_type,0.0013432945559030962,0.04524074678324479,0.0,0.0,0.0,0.04756514941544941,0.03566633779700529,1257.0,0.45815358067299394,0,0.07241568837224653,444.0,0.8088869715271786,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.11122984621188699,1257.0,0.45815358067299394,0,0,1071.0,0.5383951682484901,0.0,0.0,0.0,0.0,0.7,0.32035806729939603,0,1016,not_missing_category,crash_configuration_type,事故类型_UTYP
事故类型_UTYP_802-交叉口_-闯红灯左转与左方直行来车,road_env,0.0,0.014773148178266316,1.2500942502891266e-05,2.0834228548060137e-05,0.0,0.0016165112860555002,0.0,1389.0,0.4012079378774806,0,0.02364699459714855,612.0,0.7364106988783434,0,0.0004463918012325213,1348.0,0.4188955996548749,0,0.0016543348923013673,1321.0,0.43054357204486626,0,0.0,252.0,0.8917169974115617,0,0.0037801689673517885,2288.0,0.013373597929249352,0,0,1201.6666666666667,0.48202473396606266,0.0,0.0,0.0,0.0,0.85,0.3203098935864251,0,1017,not_missing_category,crash_configuration_type,事故类型_UTYP
VEH_第二轴左侧轮胎尺寸-轮辋直径_TIRESIH2L_13-R18,other,0.010101323674897689,0.0,5.047116001637257e-05,8.967114578132244e-05,0.0,0.12426086708675134,0.26820418559916936,513.0,0.7791199309749784,0,0.0,692.0,0.7018981880931838,0,0.0018022570718001906,1045.0,0.5496117342536669,0,0.007120307092555951,987.0,0.5746333045729077,0,0.0,252.0,0.8917169974115617,0,0.29058075725766097,597.0,0.7428817946505608,0,0,681.0,0.7066436583261432,0.0,0.0,0.0,0.0,0.25,0.32015746333045725,0,1018,not_missing_category,other_unique:VEH_第二轴左侧轮胎尺寸-轮辋直径_TIRESIH2L,VEH_第二轴左侧轮胎尺寸-轮辋直径_TIRESIH2L
事故类型_UTYP_305-路口，从匝道或辅路并入主道且具有等待义务的车辆（A）与左侧直行车辆,crash_type,0.0,0.07490857410472139,2.9889097988224212e-05,5.643312641298831e-05,0.0,0.007600214605400779,0.0,1389.0,0.4012079378774806,0,0.11990420902569762,312.0,0.865832614322692,0,0.0010672993884335432,1165.0,0.49784296807592754,0,0.0044810533728810945,1120.0,0.5172562553925798,0,0.0,252.0,0.8917169974115617,0,0.017772901212867526,2195.0,0.05349439171699741,0,0,1072.1666666666667,0.5378918607995398,0.0,0.0,0.0,0.0,0.7,0.3201567443198159,0,1019,not_missing_category,crash_configuration_type,事故类型_UTYP
VEH_第二轴左侧轮胎生产星期_TIREWE2L_33-33,other,0.0034745643880744748,0.0,0.00012717472047975276,0.0003702415593432897,0.0,0.06894506180054928,0.09225451455745273,1072.0,0.5379637618636756,0,0.0,692.0,0.7018981880931838,0,0.0045412377933159295,715.0,0.6919758412424504,0,0.02939890616965999,442.0,0.8097497842968076,0,0.0,252.0,0.8917169974115617,0,0.16122620690545525,918.0,0.6044003451251079,0,0,681.8333333333334,0.7062841530054645,0.0,0.0,0.0,0.0,0.25,0.32001366120218583,0,1020,not_missing_category,other_unique:VEH_第二轴左侧轮胎生产星期_TIREWE2L,VEH_第二轴左侧轮胎生产星期_TIREWE2L
VEH_第一轴右侧轮胎生产星期_TIREWE1RL_MISSING_OR_UNKNOWN,other,0.006872578818890807,0.0,0.0,0.00016590005021448537,0.0,0.3292359465660748,0.1824765213362376,777.0,0.6652286453839517,0,0.0,692.0,0.7018981880931838,0,0.0,1576.0,0.32053494391716997,0,0.013173237543749914,743.0,0.6798964624676446,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,681.8333333333334,0.7062841530054644,0.0,0.0,0.0,0.0,0.25,0.3200136612021858,1,1021,pure_missing_unknown,unknown_missing_category,VEH_第一轴右侧轮胎生产星期_TIREWE1RL_MISSING_OR
曲率半径_KRADIUS,other,0.0028624863272335155,0.0,0.0008942799800083071,0.0005253845589604239,0.0031642664689570665,0.03926132790388515,0.07600299118146993,1130.0,0.5129421915444349,0,0.0,692.0,0.7018981880931838,0,0.03193353229084631,201.0,0.913718723037101,0,0.04171798373813661,360.0,0.8451251078515962,0,0.1274599859320047,143.0,0.9387402933563417,0,0.09181157882382637,1565.0,0.3252804141501294,0,0,681.8333333333334,0.7062841530054644,0.0,0.0,0.0,0.0,0.25,0.3200136612021858,0,1022,not_missing_category,other_unique:曲率半径_KRADIUS,曲率半径_KRADIUS
VEH_第二轴左侧轮胎尺寸-高宽比_TIRESIR2L_108-60,other,0.003889498310058581,0.0,8.059416544739532e-05,0.0001464279808944174,0.0,0.2068593735062306,0.10327158699319405,1033.0,0.5547886108714409,0,0.0,692.0,0.7018981880931838,0,0.0028779089796288422,887.0,0.6177739430543572,0,0.01162706444561047,829.0,0.642795513373598,0,0.0,252.0,0.8917169974115617,0,0.4837351839603786,400.0,0.8278688524590164,0,0,682.1666666666666,0.7061403508771931,0.0,0.0,0.0,0.0,0.25,0.3199561403508772,0,1023,not_missing_category,other_unique:VEH_第二轴左侧轮胎尺寸-高宽比_TIRESIR2L,VEH_第二轴左侧轮胎尺寸-高宽比_TIRESIR2L
VEH_第二轴左侧轮胎尺寸-高宽比_TIRESIR2L_109-65,other,0.00722156888852532,0.0,7.88740052334571e-05,0.0001411631907416749,0.0,0.11065463132693792,0.1917426928223691,745.0,0.6790336496980155,0,0.0,692.0,0.7018981880931838,0,0.002816484377753359,895.0,0.6143226919758412,0,0.011209015558883751,848.0,0.6345987920621226,0,0.0,252.0,0.8917169974115617,0,0.25876293413115237,664.0,0.7139775668679896,0,0,682.6666666666666,0.7059246476847858,0.0,0.0,0.0,0.0,0.25,0.3198698590739143,0,1024,not_missing_category,other_unique:VEH_第二轴左侧轮胎尺寸-高宽比_TIRESIR2L,VEH_第二轴左侧轮胎尺寸-高宽比_TIRESIR2L
是否是实习期驾照_INTLIC_0-不适用,other,0.0,0.0,0.00012458381230463,0.0002722750838614331,0.0,0.16984838157406734,0.0,1389.0,0.4012079378774806,0,0.0,692.0,0.7018981880931838,0,0.004448719955812588,729.0,0.6859361518550474,0,0.02161991121952002,549.0,0.7635893011216566,0,0.0,252.0,0.8917169974115617,0,0.39718595639868043,489.0,0.7894736842105263,0,0,683.3333333333334,0.7056370434282427,0.0,0.0,0.0,0.0,0.25,0.3197548173712971,0,1025,pure_missing_unknown,unknown_missing_category,是否是实习期驾照_INTLIC
VEH_电池托盘材质_TRAYMAT_1-工程塑料,engineering,0.013309054505665108,0.0,0.0,0.0,0.0,0.06730540197531809,0.3533738982800212,312.0,0.865832614322692,0,0.0,692.0,0.7018981880931838,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.15739190569035094,933.0,0.5979292493528904,0,0,900.8333333333334,0.61180615473109,0.0,0.0,0.0,0.0,0.5,0.319722461892436,0,1026,not_missing_category,other_unique:VEH_电池托盘材质_TRAYMAT,VEH_电池托盘材质_TRAYMAT
事故类型_UTYP_572-停泊车辆_-_从左侧横向停车位倒车驶出,crash_type,0.002607207610238804,0.09880532668726855,0.0,0.0,0.0,0.034441829515914534,0.06922498637775189,1151.0,0.5038826574633305,0,0.15815512023230296,229.0,0.9016393442622951,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.08054130907590269,1606.0,0.3075927523727351,0,0,1075.6666666666667,0.5363819384526892,0.0,0.0,0.0,0.0,0.7,0.3195527753810757,0,1027,not_missing_category,crash_configuration_type,事故类型_UTYP
事故前觉察_WAHRNEHM_7-事故对方的操作,other,0.0,0.21791408310303234,0.0001304369702531395,9.999664676005789e-05,0.0,0.09210089133095625,0.0,1389.0,0.4012079378774806,0,0.34880941310538666,55.0,0.9767040552200172,1,0.00465772833409521,707.0,0.6954270923209663,0,0.007940200015886892,958.0,0.5871440897325281,0,0.0,252.0,0.8917169974115617,0,0.21537550296000024,749.0,0.6773080241587576,0,1,685.0,0.7049180327868853,0.0,0.0,0.0,0.0,0.25,0.31946721311475407,1,1028,not_missing_category,other_unique:事故前觉察_WAHRNEHM,事故前觉察_WAHRNEHM
VEH_第一轴右侧轮胎尺寸-高宽比_TIRESIR1R_107-55,other,0.0005247862088200161,0.0,0.00018918948718013551,0.00020335189005330815,0.0,0.11887210473389195,0.013933803358862634,1336.0,0.4240724762726488,0,0.0,692.0,0.7018981880931838,0,0.006755701495072484,552.0,0.7622950819672131,0,0.016147088256931987,651.0,0.719585849870578,0,0.0,252.0,0.8917169974115617,0,0.2779792787561287,627.0,0.7299396031061259,0,0,685.0,0.7049180327868853,0.0,0.0,0.0,0.0,0.25,0.31946721311475407,0,1029,not_missing_category,other_unique:VEH_第一轴右侧轮胎尺寸-高宽比_TIRESIR1R,VEH_第一轴右侧轮胎尺寸-高宽比_TIRESIR1R
碰撞前驾驶员意图_ABSICHT_3-借用对向车道超车,lane,0.0,0.0,1.9595349087307107e-05,1.4376028782263501e-05,0.0,0.0487225622936677,0.0,1389.0,0.4012079378774806,0,0.0,692.0,0.7018981880931838,0,0.0006997234946756995,1256.0,0.4585849870578085,0,0.0011415237176824406,1397.0,0.39775668679896464,0,0.0,252.0,0.8917169974115617,0,0.11393642567247966,1213.0,0.4771354616048318,0,0,1033.1666666666667,0.5547167098073051,0.0,0.0,0.0,0.0,0.65,0.3193866839229221,0,1030,not_missing_category,other_unique:碰撞前驾驶员意图_ABSICHT,碰撞前驾驶员意图_ABSICHT
VEH_车尾灯_RLIART1_2-LED,other,0.0004338712134643874,0.0,0.0001644862976778617,0.000194504906305104,0.0,0.14164516900551943,0.011519883849610234,1347.0,0.41932700603968937,0,0.0,692.0,0.7018981880931838,0,0.0058735839062940476,608.0,0.7381363244176014,0,0.015444596495717245,666.0,0.7131147540983607,0,0.0,252.0,0.8917169974115617,0,0.3312334883578292,548.0,0.7640207075064711,0,0,685.5,0.7047023295944781,0.0,0.0,0.0,0.0,0.25,0.3193809318377912,0,1031,not_missing_category,other_unique:VEH_车尾灯_RLIART1,VEH_车尾灯_RLIART1
事故现场道路环境_STFUHO_10-窄路,other,0.0,0.05227187039334308,0.0002843183881741133,0.0003045926481131033,0.0,0.05192282267076123,0.0,1389.0,0.4012079378774806,0,0.0836702253208761,400.0,0.8278688524590164,0,0.010152626283275495,430.0,0.8149266609145815,0,0.02418607651104493,510.0,0.780414150129422,0,0.0,252.0,0.8917169974115617,0,0.12142015007904045,1138.0,0.5094909404659189,0,0,686.5,0.7042709232096636,0.0,0.0,0.0,0.0,0.25,0.3192083692838654,0,1032,not_missing_category,road_environment_type,STFUHO
衣着厚度_BEKLST_5-厚的，如：棉袄、大衣,other,0.003124816110545714,0.0,7.12726220471293e-05,0.0001731126901798396,0.0,0.2016842837819237,0.08296821159773062,1107.0,0.5228645383951682,0,0.0,692.0,0.7018981880931838,0,0.002545049233433747,933.0,0.5979292493528904,0,0.013745954788008226,726.0,0.6872303710094909,0,0.0,252.0,0.8917169974115617,0,0.47163337325986593,410.0,0.8235547886108714,0,0,686.6666666666666,0.7041990221455278,0.0,0.0,0.0,0.0,0.25,0.3191796088582111,0,1033,not_missing_category,other_unique:衣着厚度_BEKLST,衣着厚度_BEKLST
道路表面污染_SCHMUTZ_2-否,other,0.010900999648005838,0.0,0.0,8.551902686032097e-06,0.0,0.3203687609876875,0.2894366943290579,451.0,0.8058671268334772,0,0.0,692.0,0.7018981880931838,0,0.0,1576.0,0.32053494391716997,0,0.0006790609489779244,1476.0,0.3636755823986195,0,0.0,252.0,0.8917169974115617,0,0.7491738899947398,230.0,0.9012079378774805,0,0,779.5,0.6641501294219154,0.06666666666666667,0.0,0.0,0.0,0.25,0.31916005176876616,0,1034,not_missing_category,other_unique:道路表面污染_SCHMUTZ,道路表面污染_SCHMUTZ
道路类型_STRART_32-其他道路_停车场,road_type,0.006191689362204489,0.0,0.0,0.0,0.0,0.018326008632303943,0.16439795974460894,840.0,0.6380500431406385,0,0.0,692.0,0.7018981880931838,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.04285488738918579,1991.0,0.14150129421915444,0,0,1165.1666666666667,0.4977710670117918,0.0,0.0,0.0,0.0,0.8,0.31910842680471674,0,1035,not_missing_category,other_unique:STRART,STRART
VEH_第二轴右侧轮胎纹深_TIREDE2R_8-8,other,0.026476931724304986,0.0,6.509444005231234e-06,5.2312941192353976e-05,0.0,0.13537799538526035,0.7029993433364519,24.0,0.9900776531492667,1,0.0,692.0,0.7018981880931838,0,0.00023244346847010555,1454.0,0.3731665228645384,0,0.004153891454813606,1136.0,0.5103537532355479,0,0.0,252.0,0.8917169974115617,0,0.31657786829710055,568.0,0.7553925798101812,0,1,687.6666666666666,0.7037676157607132,0.0,0.0,0.0,0.0,0.25,0.3190070463042853,1,1036,not_missing_category,other_unique:VEH_第二轴右侧轮胎纹深_TIREDE2R,VEH_第二轴右侧轮胎纹深_TIREDE2R
事故类型_UTYP_461-行人穿行_-_路口后，车辆与左侧横穿行人,crash_type,0.006532885263103028,0.016143143212494573,0.0,0.0,0.0,0.034441829515914534,0.173457185215987,804.0,0.6535806729939603,0,0.02583991006659304,601.0,0.7411561691113029,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.08054130907590269,1606.0,0.3075927523727351,0,0,1079.8333333333333,0.5345844118492954,0.0,0.0,0.0,0.0,0.7,0.31883376473971814,0,1037,not_missing_category,crash_configuration_type,事故类型_UTYP
事故类型_UTYP_679-纵向交通_-_未指定是否是671_-_674,crash_type,0.0,0.08966002090911084,0.0,0.0,0.0,0.047565149415449405,0.0,1389.0,0.4012079378774806,0,0.14351646679731483,259.0,0.8886971527178602,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.11122984621188696,1366.0,0.411130284728214,0,0,1080.3333333333333,0.5343687086568881,0.0,0.0,0.0,0.0,0.7,0.3187474834627553,0,1038,not_missing_category,crash_configuration_type,事故类型_UTYP
事故类型_UTYP_689-纵向交通_-_未指定是否是681_-_683,crash_type,0.005050395832576937,0.03540112627065517,0.0,0.0,0.0,0.034441829515914534,0.13409503000045742,926.0,0.6009490940465919,0,0.05666566337476463,490.0,0.7890422778257118,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.08054130907590269,1606.0,0.3075927523727351,0,0,1081.6666666666667,0.5337935001438022,0.0,0.0,0.0,0.0,0.7,0.3185174000575209,0,1039,not_missing_category,crash_configuration_type,事故类型_UTYP
事故时段_TZEIT_2-晚上,other,0.0,0.0745308286803058,0.003786640317984002,0.004791443443989578,0.0031328904442489147,0.007683498719646216,0.0,1389.0,0.4012079378774806,0,0.11929956173573177,314.0,0.864969801553063,0,0.13521582006905647,55.0,0.9767040552200172,1,0.3804629509365076,47.0,0.9801553062985332,1,0.1261961266119578,145.0,0.9378774805867127,0,0.017967658915371543,2194.0,0.05392579810181191,0,2,690.6666666666666,0.7024733966062698,0.0,0.0,0.0,0.0,0.25,0.31848935864250794,2,1040,not_missing_category,other_unique:事故时段_TZEIT,事故时段_TZEIT
VEH_日间行车灯_TAGFL1_1-有，具体未知,other,0.00012223072400452395,0.0,0.00011518826692911862,0.00015064646029386454,0.0039867982268333435,0.1966006145123562,0.0032453956374348366,1378.0,0.40595340811044006,0,0.0,692.0,0.7018981880931838,0,0.004113217698861451,763.0,0.6712683347713546,0,0.011962031379800588,814.0,0.6492666091458154,0,0.16059243141852286,85.0,0.9637618636755824,0,0.45974534687930696,420.0,0.8192407247627265,0,0,692.0,0.7018981880931839,0.0,0.0,0.0,0.0,0.25,0.31825927523727354,0,1041,partial_unknown_detail,other_unique:VEH_日间行车灯_TAGFL1,VEH_日间行车灯_TAGFL1
